open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
2025-08-20 08:30:00+00:00,181.42,182.25,181.4,182.06,82731.024,2025-08-20 08:59:59.999000+00:00,15034153.51631,45280,45004.056,8178879.98235
2025-08-20 09:00:00+00:00,182.06,182.25,181.51,181.57,135461.689,2025-08-20 09:29:59.999000+00:00,24635114.89108,42434,66494.708,12094065.41679
2025-08-20 09:30:00+00:00,181.58,182.02,180.87,180.93,40020.42,2025-08-20 09:59:59.999000+00:00,7261076.7667,27110,15182.724,2755007.61099
2025-08-20 10:00:00+00:00,180.94,181.72,180.84,180.92,28140.397,2025-08-20 10:29:59.999000+00:00,5099781.02279,25449,10930.054,1980833.38216
2025-08-20 10:30:00+00:00,180.92,181.28,180.81,181.0,18608.153,2025-08-20 10:59:59.999000+00:00,3368527.23936,20598,7295.404,1320652.30758
2025-08-20 11:00:00+00:00,181.0,181.32,180.05,180.11,27254.848,2025-08-20 11:29:59.999000+00:00,4921229.49212,23258,9013.727,1627959.03464
2025-08-20 11:30:00+00:00,180.1,180.31,178.32,180.29,91189.038,2025-08-20 11:59:59.999000+00:00,16345636.68956,71289,37339.564,6692617.15289
2025-08-20 12:00:00+00:00,180.28,181.77,180.2,180.79,64953.402,2025-08-20 12:29:59.999000+00:00,11747790.16018,68302,25894.623,4684616.23541
2025-08-20 12:30:00+00:00,180.78,182.3,180.66,181.88,87356.148,2025-08-20 12:59:59.999000+00:00,15867683.20975,53243,43182.369,7845867.60195
2025-08-20 13:00:00+00:00,181.88,181.89,180.22,180.86,51896.63,2025-08-20 13:29:59.999000+00:00,9390647.46114,49588,18376.831,3324366.07059
2025-08-20 13:30:00+00:00,180.86,181.74,178.66,178.85,226124.029,2025-08-20 13:59:59.999000+00:00,40663739.90601,131929,77137.885,13879030.92877
2025-08-20 14:00:00+00:00,178.84,179.9,177.53,179.59,184661.882,2025-08-20 14:29:59.999000+00:00,32969383.18085,129566,69804.693,12468635.1746
2025-08-20 14:30:00+00:00,179.6,182.54,179.6,181.36,165388.225,2025-08-20 14:59:59.999000+00:00,30037484.641,127295,81981.647,14887516.80332
2025-08-20 15:00:00+00:00,181.36,185.06,181.19,184.54,196585.335,2025-08-20 15:29:59.999000+00:00,36141408.65429,133570,117200.408,21542215.65714
2025-08-20 15:30:00+00:00,184.53,184.63,182.7,183.03,79309.121,2025-08-20 15:59:59.999000+00:00,14575080.54632,87229,33736.9,6199135.24502
2025-08-20 16:00:00+00:00,183.02,184.84,183.01,184.75,80418.287,2025-08-20 16:29:59.999000+00:00,14802653.67819,77312,44893.05,8262334.8774
2025-08-20 16:30:00+00:00,184.74,184.77,183.62,183.78,81846.038,2025-08-20 16:59:59.999000+00:00,15061531.7627,57145,45647.673,8397822.6005
2025-08-20 17:00:00+00:00,183.78,184.87,183.6,183.83,76927.141,2025-08-20 17:29:59.999000+00:00,14166479.89187,59920,48372.476,8907178.94298
2025-08-20 17:30:00+00:00,183.84,186.25,183.78,185.15,159456.095,2025-08-20 17:59:59.999000+00:00,29565710.07263,82562,88181.682,16347086.74529
2025-08-20 18:00:00+00:00,185.14,185.64,182.87,182.96,146647.026,2025-08-20 18:29:59.999000+00:00,26958565.3451,91832,48107.815,8847363.18598
2025-08-20 18:30:00+00:00,182.96,184.04,182.59,183.62,65783.894,2025-08-20 18:59:59.999000+00:00,12056102.2661,49427,32964.537,6043033.0085
2025-08-20 19:00:00+00:00,183.61,186.23,183.5,185.61,68983.339,2025-08-20 19:29:59.999000+00:00,12775800.20833,54015,43409.72,8040218.0784
2025-08-20 19:30:00+00:00,185.6,187.97,185.27,187.59,82428.825,2025-08-20 19:59:59.999000+00:00,15385034.32832,60853,51580.957,9625470.51749
2025-08-20 20:00:00+00:00,187.6,187.89,186.27,186.83,69850.013,2025-08-20 20:29:59.999000+00:00,13058513.84738,57118,27720.572,5183374.01552
2025-08-20 20:30:00+00:00,186.83,187.41,186.5,187.23,47985.776,2025-08-20 20:59:59.999000+00:00,8971577.11047,42215,28960.269,5413660.43727
2025-08-20 21:00:00+00:00,187.23,187.42,185.94,186.04,58727.412,2025-08-20 21:29:59.999000+00:00,10960086.35348,36237,22031.647,4114257.23608
2025-08-20 21:30:00+00:00,186.03,187.63,185.78,187.0,48810.139,2025-08-20 21:59:59.999000+00:00,9122127.51815,32746,27115.653,5069619.87985
2025-08-20 22:00:00+00:00,187.01,187.64,186.67,187.24,37638.56,2025-08-20 22:29:59.999000+00:00,7043218.06541,35363,17090.827,3198279.4854
2025-08-20 22:30:00+00:00,187.24,187.63,186.88,187.33,37500.783,2025-08-20 22:59:59.999000+00:00,7025895.7335,20081,15775.045,2955664.07389
2025-08-20 23:00:00+00:00,187.33,187.4,186.72,186.81,32326.706,2025-08-20 23:29:59.999000+00:00,6043990.92554,18448,13367.319,2498859.00378
2025-08-20 23:30:00+00:00,186.81,187.95,186.68,187.94,45841.334,2025-08-20 23:59:59.999000+00:00,8587216.43311,22113,21351.659,4000336.41443
2025-08-21 00:00:00+00:00,187.95,188.5,187.02,187.28,78757.785,2025-08-21 00:29:59.999000+00:00,14784009.00447,43829,37510.633,7041393.2521
2025-08-21 00:30:00+00:00,187.28,189.22,187.28,187.93,60771.032,2025-08-21 00:59:59.999000+00:00,11448028.34873,51528,32077.543,6043802.10066
2025-08-21 01:00:00+00:00,187.92,188.23,186.88,187.04,40270.665,2025-08-21 01:29:59.999000+00:00,7547790.81849,34448,14387.719,2695692.49054
2025-08-21 01:30:00+00:00,187.03,189.28,186.79,189.09,115344.832,2025-08-21 01:59:59.999000+00:00,21684644.53447,48574,76629.689,14411731.22166
2025-08-21 02:00:00+00:00,189.08,189.99,186.17,186.63,125994.497,2025-08-21 02:29:59.999000+00:00,23678088.9994,86497,63004.652,11849071.15325
2025-08-21 02:30:00+00:00,186.62,186.67,185.51,186.47,128251.057,2025-08-21 02:59:59.999000+00:00,23855586.00344,52311,63747.755,11855293.65045
2025-08-21 03:00:00+00:00,186.47,190.1,186.35,188.66,227080.282,2025-08-21 03:29:59.999000+00:00,42883240.76812,108275,113354.741,21410696.72592
2025-08-21 03:30:00+00:00,188.65,188.94,188.07,188.43,71334.478,2025-08-21 03:59:59.999000+00:00,13447624.37662,45798,30933.471,5831878.45112
2025-08-21 04:00:00+00:00,188.43,188.64,187.22,187.42,67901.968,2025-08-21 04:29:59.999000+00:00,12751197.24883,39977,25467.536,4782263.4856
2025-08-21 04:30:00+00:00,187.42,188.7,187.26,187.75,81319.291,2025-08-21 04:59:59.999000+00:00,15291071.60378,45457,57667.601,10845804.78924
2025-08-21 05:00:00+00:00,187.76,187.87,186.64,187.11,45902.429,2025-08-21 05:29:59.999000+00:00,8589907.59487,39559,17479.67,3270890.21433
2025-08-21 05:30:00+00:00,187.11,188.17,187.09,188.1,31748.083,2025-08-21 05:59:59.999000+00:00,5957043.99948,32665,19837.532,3722141.08123
2025-08-21 06:00:00+00:00,188.1,188.1,186.6,186.71,28876.15,2025-08-21 06:29:59.999000+00:00,5400159.89179,33995,10762.718,2012402.74838
2025-08-21 06:30:00+00:00,186.72,187.48,186.5,186.6,25310.183,2025-08-21 06:59:59.999000+00:00,4732037.02683,24698,11874.362,2219842.1933
2025-08-21 07:00:00+00:00,186.6,187.2,185.89,186.56,41502.9,2025-08-21 07:29:59.999000+00:00,7741163.17428,38878,16585.63,3094473.71614
2025-08-21 07:30:00+00:00,186.55,187.42,186.41,186.98,35841.236,2025-08-21 07:59:59.999000+00:00,6701330.05642,25966,17913.392,3348269.69869
2025-08-21 08:00:00+00:00,186.99,187.04,185.7,186.05,33740.423,2025-08-21 08:29:59.999000+00:00,6292005.72317,37744,14425.962,2691376.46844
2025-08-21 08:30:00+00:00,186.05,186.39,185.64,185.65,30457.78,2025-08-21 08:59:59.999000+00:00,5665054.67866,30132,11101.437,2065000.76659
2025-08-21 09:00:00+00:00,185.66,185.73,184.05,184.75,97303.45,2025-08-21 09:29:59.999000+00:00,17969312.2965,55178,41722.62,7700873.19702
2025-08-21 09:30:00+00:00,184.74,185.5,184.63,184.93,81020.298,2025-08-21 09:59:59.999000+00:00,14993945.15957,43359,48083.079,8898389.9178
2025-08-21 10:00:00+00:00,184.93,185.31,183.89,184.29,56856.215,2025-08-21 10:29:59.999000+00:00,10489813.25012,53823,23537.35,4342544.05062
2025-08-21 10:30:00+00:00,184.29,184.77,183.9,184.33,39094.427,2025-08-21 10:59:59.999000+00:00,7207138.26543,36992,21171.832,3903658.10137
2025-08-21 11:00:00+00:00,184.34,184.98,184.21,184.67,30143.078,2025-08-21 11:29:59.999000+00:00,5566889.85282,30235,18554.995,3427120.87782
2025-08-21 11:30:00+00:00,184.67,184.93,183.48,184.03,48696.454,2025-08-21 11:59:59.999000+00:00,8959619.16522,47239,24759.932,4557581.94773
2025-08-21 12:00:00+00:00,184.03,184.32,183.22,183.67,33389.488,2025-08-21 12:29:59.999000+00:00,6138233.57732,45995,15494.354,2849023.77339
2025-08-21 12:30:00+00:00,183.67,184.86,182.76,183.75,54414.245,2025-08-21 12:59:59.999000+00:00,10004785.34627,55601,27963.225,5146005.08141
2025-08-21 13:00:00+00:00,183.74,184.93,183.37,184.93,36701.273,2025-08-21 13:29:59.999000+00:00,6764712.0374,40032,19812.297,3653013.7708
2025-08-21 13:30:00+00:00,184.93,185.82,184.02,184.08,102574.813,2025-08-21 13:59:59.999000+00:00,18966762.83382,109167,52467.381,9701807.78147
2025-08-21 14:00:00+00:00,184.09,186.42,183.7,186.3,82248.182,2025-08-21 14:29:59.999000+00:00,15246414.49674,79172,48981.473,9081619.50918
2025-08-21 14:30:00+00:00,186.3,186.33,183.7,184.82,95621.097,2025-08-21 14:59:59.999000+00:00,17664853.36494,84701,49374.127,9123758.65558
2025-08-21 15:00:00+00:00,184.82,185.06,182.82,183.17,130804.697,2025-08-21 15:29:59.999000+00:00,24016958.36331,107914,75353.135,13836157.35874
2025-08-21 15:30:00+00:00,183.17,183.68,181.44,181.65,117806.293,2025-08-21 15:59:59.999000+00:00,21499870.63092,78471,64654.628,11803582.47688
2025-08-21 16:00:00+00:00,181.65,182.38,181.0,181.69,92726.71,2025-08-21 16:29:59.999000+00:00,16849439.90671,73798,52915.876,9616069.36888
2025-08-21 16:30:00+00:00,181.69,182.26,180.8,180.96,57531.431,2025-08-21 16:59:59.999000+00:00,10429386.75809,56327,31347.343,5683247.65083
2025-08-21 17:00:00+00:00,180.96,181.03,179.85,180.54,70551.382,2025-08-21 17:29:59.999000+00:00,12727254.68552,73027,32428.312,5851690.84888
2025-08-21 17:30:00+00:00,180.54,181.59,180.46,181.17,40041.702,2025-08-21 17:59:59.999000+00:00,7251893.88253,47072,26453.794,4790617.79391
2025-08-21 18:00:00+00:00,181.17,181.99,180.72,181.7,29384.204,2025-08-21 18:29:59.999000+00:00,5332663.22602,32224,17695.821,3212275.58828
2025-08-21 18:30:00+00:00,181.71,182.3,180.55,182.16,33047.254,2025-08-21 18:59:59.999000+00:00,5997282.89277,33498,17606.895,3196466.95688
2025-08-21 19:00:00+00:00,182.15,182.93,180.84,181.11,57541.527,2025-08-21 19:29:59.999000+00:00,10464045.14297,37388,25502.407,4644838.64403
2025-08-21 19:30:00+00:00,181.11,181.14,179.94,180.15,38967.034,2025-08-21 19:59:59.999000+00:00,7030784.3752,42562,16078.926,2900799.39555
2025-08-21 20:00:00+00:00,180.15,180.73,180.01,180.42,26829.965,2025-08-21 20:29:59.999000+00:00,4839927.94577,23502,15422.615,2782099.02119
2025-08-21 20:30:00+00:00,180.42,181.47,179.43,180.84,69056.732,2025-08-21 20:59:59.999000+00:00,12457613.9949,37025,28425.749,5127873.7132
2025-08-21 21:00:00+00:00,180.84,181.42,180.0,181.27,27200.172,2025-08-21 21:29:59.999000+00:00,4914169.15775,43483,13365.337,2415026.66693
2025-08-21 21:30:00+00:00,181.27,181.61,180.77,181.15,15169.622,2025-08-21 21:59:59.999000+00:00,2748617.12737,22289,7108.692,1288266.40818
2025-08-21 22:00:00+00:00,181.16,181.86,180.91,181.73,16816.123,2025-08-21 22:29:59.999000+00:00,3052780.26027,17971,9430.034,1712167.42587
2025-08-21 22:30:00+00:00,181.72,181.85,181.21,181.79,16376.387,2025-08-21 22:59:59.999000+00:00,2972423.04218,20693,9513.876,1726823.37069
2025-08-21 23:00:00+00:00,181.78,181.78,180.43,181.01,14568.352,2025-08-21 23:29:59.999000+00:00,2636555.40041,18741,6745.334,1220807.15502
2025-08-21 23:30:00+00:00,181.0,181.0,179.86,180.29,31623.925,2025-08-21 23:59:59.999000+00:00,5698094.94669,26442,12896.125,2323205.15482
2025-08-22 00:00:00+00:00,180.3,181.55,180.26,181.38,38732.325,2025-08-22 00:29:59.999000+00:00,7015228.17139,34867,21997.359,3984679.45695
2025-08-22 00:30:00+00:00,181.37,181.81,180.86,181.15,25305.851,2025-08-22 00:59:59.999000+00:00,4589655.18944,26654,12266.886,2224756.79265
2025-08-22 01:00:00+00:00,181.15,181.55,180.0,181.36,29665.83,2025-08-22 01:29:59.999000+00:00,5364721.87502,34280,15049.727,2722277.01293
2025-08-22 01:30:00+00:00,181.36,182.1,181.2,181.97,35798.794,2025-08-22 01:59:59.999000+00:00,6508699.6885,32225,19610.056,3565154.38196
2025-08-22 02:00:00+00:00,181.98,183.5,181.69,183.29,95418.393,2025-08-22 02:29:59.999000+00:00,17440161.58682,45313,53567.281,9792581.32342
2025-08-22 02:30:00+00:00,183.28,183.29,182.32,182.62,52994.693,2025-08-22 02:59:59.999000+00:00,9682860.79075,37950,26429.786,4827418.28192
2025-08-22 03:00:00+00:00,182.63,183.44,182.21,182.25,50826.666,2025-08-22 03:29:59.999000+00:00,9291229.87836,24907,21862.992,3997359.60816
2025-08-22 03:30:00+00:00,182.26,182.28,181.41,181.76,29105.68,2025-08-22 03:59:59.999000+00:00,5291271.63041,26768,11018.979,2003135.41774
2025-08-22 04:00:00+00:00,181.76,183.23,181.75,182.8,35449.207,2025-08-22 04:29:59.999000+00:00,6475078.9062,29670,19267.302,3518381.24659
2025-08-22 04:30:00+00:00,182.8,183.38,182.42,182.9,38519.616,2025-08-22 04:59:59.999000+00:00,7044866.23566,27901,21962.413,4016614.28249
2025-08-22 05:00:00+00:00,182.9,183.4,182.76,183.11,26472.249,2025-08-22 05:29:59.999000+00:00,4847914.65315,22893,10310.45,1888353.87229
2025-08-22 05:30:00+00:00,183.11,183.9,182.67,183.67,31601.05,2025-08-22 05:59:59.999000+00:00,5796392.37999,31832,15709.872,2882646.85713
2025-08-22 06:00:00+00:00,183.67,184.12,183.12,183.87,48865.227,2025-08-22 06:29:59.999000+00:00,8978036.22646,34136,24681.155,4534598.56787
2025-08-22 06:30:00+00:00,183.87,184.0,182.38,182.94,34295.441,2025-08-22 06:59:59.999000+00:00,6275361.40225,36838,12878.176,2355949.69894
2025-08-22 07:00:00+00:00,182.94,184.05,182.8,183.95,48924.683,2025-08-22 07:29:59.999000+00:00,8986683.49916,36269,19482.95,3578641.79915
2025-08-22 07:30:00+00:00,183.96,184.36,183.57,183.98,42667.457,2025-08-22 07:59:59.999000+00:00,7851791.59905,28742,19783.653,3641269.07942
2025-08-22 08:00:00+00:00,183.97,185.1,183.97,185.01,79269.342,2025-08-22 08:29:59.999000+00:00,14637983.4095,40118,58110.401,10730253.94181
2025-08-22 08:30:00+00:00,185.01,185.07,183.74,183.77,64748.144,2025-08-22 08:59:59.999000+00:00,11933056.34857,48972,27263.709,5025154.60208
2025-08-22 09:00:00+00:00,183.76,184.04,182.86,183.02,84495.842,2025-08-22 09:29:59.999000+00:00,15491314.37848,35119,41377.714,7587281.94236
2025-08-22 09:30:00+00:00,183.02,183.37,182.44,182.94,39245.562,2025-08-22 09:59:59.999000+00:00,7176129.33749,38118,19099.47,3493040.99034
2025-08-22 10:00:00+00:00,182.94,182.96,181.57,181.87,38603.289,2025-08-22 10:29:59.999000+00:00,7031256.04001,36478,15481.781,2819368.37427
2025-08-22 10:30:00+00:00,181.87,181.94,180.87,181.18,48244.985,2025-08-22 10:59:59.999000+00:00,8752034.77537,36705,14121.475,2560581.74146
2025-08-22 11:00:00+00:00,181.19,181.3,180.13,180.14,64149.387,2025-08-22 11:29:59.999000+00:00,11578172.80396,45932,35226.883,6356220.95152
2025-08-22 11:30:00+00:00,180.15,180.53,179.6,179.63,57623.279,2025-08-22 11:59:59.999000+00:00,10379274.28355,38380,28519.002,5138060.54509
2025-08-22 12:00:00+00:00,179.63,179.82,178.16,178.28,121399.91,2025-08-22 12:29:59.999000+00:00,21704297.59603,94936,51316.851,9173276.89194
2025-08-22 12:30:00+00:00,178.28,179.56,177.27,178.45,195724.715,2025-08-22 12:59:59.999000+00:00,34903854.56,107020,99439.158,17732593.94055
2025-08-22 13:00:00+00:00,178.45,179.42,178.23,178.7,56562.712,2025-08-22 13:29:59.999000+00:00,10113556.00737,48122,33333.923,5961223.29292
2025-08-22 13:30:00+00:00,178.7,181.28,178.0,180.25,174627.353,2025-08-22 13:59:59.999000+00:00,31455924.31474,141738,95412.738,17191994.41365
2025-08-22 14:00:00+00:00,180.25,193.28,180.22,189.24,1530205.811,2025-08-22 14:29:59.999000+00:00,287822214.2521,688733,866732.021,162925115.39298
2025-08-22 14:30:00+00:00,189.24,192.4,189.2,191.7,452637.002,2025-08-22 14:59:59.999000+00:00,86478598.8221,309298,230557.127,44046107.87902
2025-08-22 15:00:00+00:00,191.7,194.42,191.66,193.99,315352.427,2025-08-22 15:29:59.999000+00:00,60929543.26694,197658,164663.493,31816949.25081
2025-08-22 15:30:00+00:00,193.99,195.42,193.22,193.47,349987.816,2025-08-22 15:59:59.999000+00:00,68159099.90461,159066,179278.248,34927328.22898
2025-08-22 16:00:00+00:00,193.48,197.96,193.48,196.41,403717.549,2025-08-22 16:29:59.999000+00:00,79245699.30075,240598,207670.219,40775424.80739
2025-08-22 16:30:00+00:00,196.41,196.57,194.56,194.9,201623.011,2025-08-22 16:59:59.999000+00:00,39418271.29978,116438,95570.769,18691057.81911
2025-08-22 17:00:00+00:00,194.9,198.1,194.9,197.91,243608.438,2025-08-22 17:29:59.999000+00:00,47934466.98828,160746,141093.305,27768469.51716
2025-08-22 17:30:00+00:00,197.9,197.99,196.19,196.88,138897.297,2025-08-22 17:59:59.999000+00:00,27364961.10841,99446,64468.789,12698972.87935
2025-08-22 18:00:00+00:00,196.88,197.54,195.68,196.39,92357.74,2025-08-22 18:29:59.999000+00:00,18162387.78152,87130,40104.314,7888298.5099
2025-08-22 18:30:00+00:00,196.4,197.36,196.39,196.82,65796.913,2025-08-22 18:59:59.999000+00:00,12953540.04233,49619,31773.941,6255938.17977
2025-08-22 19:00:00+00:00,196.83,198.18,196.6,198.13,77367.471,2025-08-22 19:29:59.999000+00:00,15278901.04968,45122,41493.526,8195229.49388
2025-08-22 19:30:00+00:00,198.13,199.73,197.56,198.97,142511.412,2025-08-22 19:59:59.999000+00:00,28324365.34553,92032,83054.679,16511390.46788
2025-08-22 20:00:00+00:00,198.97,199.4,198.52,198.87,58476.791,2025-08-22 20:29:59.999000+00:00,11635184.81466,58822,32119.396,6391641.27687
2025-08-22 20:30:00+00:00,198.88,199.63,198.38,199.61,75598.647,2025-08-22 20:59:59.999000+00:00,15036844.88283,62702,40128.056,7984048.5463
2025-08-22 21:00:00+00:00,199.61,202.4,199.42,201.77,317002.977,2025-08-22 21:29:59.999000+00:00,63685873.10217,159958,182831.521,36730022.7533
2025-08-22 21:30:00+00:00,201.78,201.91,199.75,200.2,92508.655,2025-08-22 21:59:59.999000+00:00,18571072.21007,61721,42804.575,8595573.2985
2025-08-22 22:00:00+00:00,200.19,200.44,199.0,199.17,129789.436,2025-08-22 22:29:59.999000+00:00,25911718.4964,82557,49190.074,9821323.49957
2025-08-22 22:30:00+00:00,199.17,199.64,198.59,199.41,86782.674,2025-08-22 22:59:59.999000+00:00,17278886.2068,45996,31892.077,6350611.53347
2025-08-22 23:00:00+00:00,199.4,199.89,199.03,199.82,40967.387,2025-08-22 23:29:59.999000+00:00,8168730.31432,34093,18873.357,3763502.79251
2025-08-22 23:30:00+00:00,199.82,200.96,199.59,200.69,89591.253,2025-08-22 23:59:59.999000+00:00,17929494.03073,54306,55956.076,11198637.75366
2025-08-23 00:00:00+00:00,200.69,200.82,198.41,199.67,106418.458,2025-08-23 00:29:59.999000+00:00,21228315.74566,63202,37990.619,7581694.07713
2025-08-23 00:30:00+00:00,199.67,200.15,198.5,198.53,67026.713,2025-08-23 00:59:59.999000+00:00,13346442.98047,54546,31403.254,6254723.24904
2025-08-23 01:00:00+00:00,198.53,199.01,197.46,197.51,131217.539,2025-08-23 01:29:59.999000+00:00,25995702.03619,70442,61133.472,12114707.45893
2025-08-23 01:30:00+00:00,197.52,197.97,196.77,197.82,125376.419,2025-08-23 01:59:59.999000+00:00,24740729.43328,73336,74304.753,14663220.81855
2025-08-23 02:00:00+00:00,197.82,198.37,196.57,196.59,67525.662,2025-08-23 02:29:59.999000+00:00,13350140.30614,68003,25770.817,5098111.03731
2025-08-23 02:30:00+00:00,196.6,197.7,195.26,197.56,130163.539,2025-08-23 02:59:59.999000+00:00,25542454.25143,101433,57711.48,11324551.14313
2025-08-23 03:00:00+00:00,197.55,198.53,197.15,198.14,51513.228,2025-08-23 03:29:59.999000+00:00,10192508.46837,60452,26376.427,5219809.97799
2025-08-23 03:30:00+00:00,198.13,198.71,197.43,198.16,56376.482,2025-08-23 03:59:59.999000+00:00,11167521.67266,53110,28370.917,5620543.32404
2025-08-23 04:00:00+00:00,198.15,200.0,198.1,199.86,90252.043,2025-08-23 04:29:59.999000+00:00,17963690.87758,55702,56373.366,11222808.12625
2025-08-23 04:30:00+00:00,199.85,204.95,199.54,204.67,543860.156,2025-08-23 04:59:59.999000+00:00,110555957.0103,244713,360918.589,73357624.10753
2025-08-23 05:00:00+00:00,204.66,208.62,204.35,207.37,463410.503,2025-08-23 05:29:59.999000+00:00,95640435.17115,211295,321846.895,66391906.98415
2025-08-23 05:30:00+00:00,207.37,208.46,206.75,207.54,282923.333,2025-08-23 05:59:59.999000+00:00,58727708.80527,125885,155933.17,32369282.11901
2025-08-23 06:00:00+00:00,207.54,207.89,205.74,205.95,269958.581,2025-08-23 06:29:59.999000+00:00,55814785.15311,114659,136463.968,28225373.54112
2025-08-23 06:30:00+00:00,205.95,207.14,205.94,206.54,140792.019,2025-08-23 06:59:59.999000+00:00,29072584.34091,66155,73843.051,15246286.8753
2025-08-23 07:00:00+00:00,206.53,207.3,205.44,205.61,108109.018,2025-08-23 07:29:59.999000+00:00,22303614.69337,58275,45501.199,9389086.53263
2025-08-23 07:30:00+00:00,205.61,206.37,204.92,205.18,173058.49,2025-08-23 07:59:59.999000+00:00,35569371.73128,94233,84538.321,17373238.83978
2025-08-23 08:00:00+00:00,205.18,205.66,202.28,202.3,265539.658,2025-08-23 08:29:59.999000+00:00,54155056.71126,121590,69348.195,14148773.26642
2025-08-23 08:30:00+00:00,202.3,203.85,202.15,203.82,245010.405,2025-08-23 08:59:59.999000+00:00,49757099.82554,113980,83742.795,17008048.29114
2025-08-23 09:00:00+00:00,203.82,204.09,203.2,203.73,64215.64,2025-08-23 09:29:59.999000+00:00,13075178.63485,59860,31436.399,6401190.24841
2025-08-23 09:30:00+00:00,203.73,204.7,203.61,204.47,63200.176,2025-08-23 09:59:59.999000+00:00,12905869.54844,50370,41143.176,8402161.00067
2025-08-23 10:00:00+00:00,204.47,204.71,203.0,203.3,64672.996,2025-08-23 10:29:59.999000+00:00,13176018.05905,47002,22168.462,4519441.11384
2025-08-23 10:30:00+00:00,203.3,203.44,201.8,201.97,78422.88,2025-08-23 10:59:59.999000+00:00,15882191.13173,51070,28807.156,5834412.34374
2025-08-23 11:00:00+00:00,201.98,203.02,201.81,202.47,48254.965,2025-08-23 11:29:59.999000+00:00,9772990.92972,38120,25593.672,5183619.95757
